#Version
1.8.0.0

#Width
28

#Height
21

#Sprite Backgroud Layer
0,0,0,0,0,0,15,1,14,0,0,0,5,13,13,13,13,13,4,0,0,0,5,13,4,0,0,0
0,0,0,0,0,0,15,1,14,0,5,13,25,1,1,1,1,1,26,13,13,13,25,1,14,0,0,0
0,0,0,0,0,0,15,1,14,0,15,1,1,1,1,1,1,1,1,1,1,1,1,1,14,0,0,0
0,0,0,0,0,0,15,1,14,0,2,24,1,1,1,1,1,1,1,1,39,43,43,43,22,4,0,0
0,0,0,0,0,0,15,1,26,13,13,10,12,12,12,12,12,12,24,1,1,1,1,1,1,26,4,0
0,0,0,0,0,0,15,1,1,1,1,14,0,0,0,0,0,0,15,1,1,1,1,1,1,1,14,0
0,0,0,0,0,0,15,1,27,24,1,26,13,4,0,0,0,0,2,12,24,1,1,1,1,1,14,0
0,0,0,0,0,0,15,1,14,15,1,1,1,14,0,0,0,0,0,0,2,12,12,12,12,12,3,0
13,13,13,13,13,13,25,1,26,25,1,39,43,22,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,12,12,12,24,1,40,1,27,24,1,27,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
0,0,0,0,15,1,42,1,26,25,1,26,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15,1,42,1,1,1,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15,1,41,1,27,12,12,12,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,12,24,1,14,0,0,0,0,0,0,0,5,13,13,13,4,0,0,0,0,0,0,0
0,0,0,0,0,0,15,1,14,0,0,5,13,13,13,4,15,1,1,1,14,0,0,0,0,0,0,0
0,0,0,0,0,0,15,1,14,0,0,15,1,1,1,14,15,1,1,1,14,0,0,0,0,0,0,0
0,0,0,0,0,0,15,1,14,0,5,25,1,1,1,14,15,1,1,1,14,0,0,0,0,0,0,0
0,0,0,0,0,0,15,1,14,0,15,1,1,1,27,3,2,12,12,12,3,0,0,0,0,0,0,0
0,0,0,0,0,0,15,1,14,0,2,12,12,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0

#Sprite Foregroud Layer
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,13,17,15,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,1,1,3,0,0,0,0,8,17,17,15,1,1,3,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,4,1,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
6,1,1,1,1,3,1,5,1,1,5,1,1,1,1,1,1,1,3,1,1,5,1,1,1,1,1,3
0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,4,1,1,5,1,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,13,17,17,15,1,5,1,13,15,1,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

#Connections
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9,2,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9,2,2,6,0,0,0,0,4,2,2,2,2,2,6,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,9,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,2,2,2,10,2,11,2,2,11,2,2,2,2,2,2,2,10,2,2,8,2,2,2,2,2,2
